CUSTOMER_ID,CHURNED_PROBABILITY,CHURN_LABEL,CLIENT_TO_CONTACT,DISCOUNT
C102566,0.7515865660313352,1,NO,0%
C102569,0.5579150816136441,1,NO,0%
C102570,0.383854272173607,0,NO,0%
C102577,0.8282169098729882,1,NO,0%
C102579,0.38937331497291894,0,NO,0%
C102582,0.6805232454813822,1,NO,0%
C102593,0.4940717202971063,0,NO,0%
C102595,0.8405475185155644,1,NO,0%
C102597,0.6379445283096495,1,NO,0%
C102600,0.21991028596190396,0,NO,0%
C102603,0.4724923418903688,0,YES,0%
C102607,0.19642752231483435,0,NO,0%
C102608,0.4988643785390503,0,NO,0%
C102610,0.8749639538626077,1,NO,0%
C102618,0.7034586905952763,1,NO,0%
C102627,0.41606256394616203,0,YES,0%
C102632,0.15692232905872736,0,NO,0%
C102637,0.6963845175276164,1,NO,0%
C102640,0.4115206478120663,0,YES,0%
C102646,0.2652847294388698,0,NO,0%
C102648,0.7116338441490576,1,NO,0%
C102650,0.7211572533719923,1,NO,0%
C102658,0.44569236803604867,0,NO,0%
C102660,0.26921418973542904,0,NO,0%
C102661,0.668564069411111,1,NO,0%
C102669,0.6587605298033825,1,NO,0%
C102675,0.792691397501446,1,NO,0%
C102679,0.2902211969642232,0,NO,0%
C102695,0.42031365631758977,0,NO,0%
C102700,0.47335553173840045,0,NO,0%
C102701,0.8254423443077281,1,NO,0%
C102703,0.6374613936872865,1,NO,0%
C102712,0.3412824494822559,0,NO,0%
C102723,0.9678010139206004,1,NO,0%
C102724,0.3404416857630631,0,NO,0%
C102731,0.9157291547945815,1,NO,0%
C102737,0.6280730590422928,1,NO,0%
C102738,0.46049134033243544,0,NO,0%
C102742,0.8440924196671454,1,NO,0%
C102745,0.47547071901142257,0,YES,0%
C102761,0.46145116384303053,0,NO,0%
C102763,0.433115401551761,0,YES,0%
C102764,0.46289745173002417,0,NO,0%
C102769,0.8413966605911851,1,NO,0%
C102777,0.24422474816494394,0,NO,0%
C102779,0.6618822136252238,1,NO,0%
C102788,0.8818074148979511,1,NO,0%
C102789,0.46520502641682715,0,NO,0%
C102806,0.533934502056504,1,NO,0%
C102814,0.8751162205454,1,NO,0%
C102815,0.2992107953621311,0,NO,0%
C102816,0.3989955854806727,0,NO,0%
C102820,0.39912543627777364,0,YES,0%
C102821,0.2652074092274411,0,NO,0%
C102823,0.3200734714734934,0,NO,0%
C102826,0.20540452084829375,0,NO,0%
C102828,0.49336985445935366,0,NO,0%
C102829,0.1381873782375164,0,NO,0%
C102830,0.7352863411708325,1,NO,0%
C102831,0.8330411091084501,1,NO,0%
C102832,0.2281777737018416,0,NO,0%
C102838,0.695789168995224,1,NO,0%
C102839,0.924685200693114,1,NO,0%
C102842,0.32618966986850934,0,NO,0%
C102845,0.3736286159815535,0,NO,0%
C102851,0.4066742897458928,0,NO,0%
C102853,0.5115307086907197,1,NO,0%
C102856,0.851747455647176,1,NO,0%
C102862,0.2230263665995954,0,NO,0%
C102870,0.5264018427125924,1,NO,0%
C102875,0.6740607241888561,1,NO,0%
C102876,0.14569893836441924,0,NO,0%
C102882,0.3152486997229245,0,NO,0%
C102886,0.6113682904658448,1,NO,0%
C102887,0.35275311540698034,0,NO,0%
C102889,0.5056400359497201,1,NO,0%
C102890,0.6364546492424518,1,NO,0%
C102891,0.39668716502683,0,NO,0%
C102898,0.406028086121968,0,NO,0%
C102903,0.795130293697666,1,NO,0%
C102908,0.5219395794812914,1,NO,0%
C102911,0.8197029337060752,1,NO,0%
C102920,0.11810513782038874,0,NO,0%
C102936,0.43944972865590515,0,NO,0%
C102941,0.16106940007795303,0,NO,0%
C102943,0.7595431058642854,1,NO,0%
C102946,0.6331248584662938,1,NO,0%
C102949,0.4938763991871061,0,NO,0%
C102950,0.313505126925032,0,NO,0%
C102959,0.35506120995097407,0,NO,0%
C102967,0.5478884321564217,1,NO,0%
C102972,0.1269994898902019,0,NO,0%
C102984,0.25159110305585064,0,NO,0%
C102987,0.25236844206486464,0,NO,0%
C102993,0.47974984805666177,0,NO,0%
C102998,0.4729160519517789,0,NO,0%
C102999,0.3248136313896499,0,NO,0%
C103000,0.7862113713916595,1,NO,0%
C103002,0.42831744375559794,0,YES,0%
C103008,0.2473975326228359,0,NO,0%
C103009,0.5093238683841234,1,NO,0%
C103013,0.6696376472287312,1,NO,0%
C103015,0.29664763278790657,0,NO,0%
C103016,0.5530065419960374,1,NO,0%
C103017,0.5112953230962446,1,NO,0%
C103019,0.7608839773110017,1,NO,0%
C103020,0.7625318705647172,1,NO,0%
C103021,0.6597285684150158,1,NO,0%
C103033,0.27472126015011533,0,NO,0%
C103045,0.2166396151039698,0,NO,0%
C103052,0.7553187180551313,1,NO,0%
C103060,0.3374107735976538,0,YES,0%
C103061,0.4663986058749317,0,NO,0%
C103071,0.2968333864240345,0,NO,0%
C103073,0.4448693849800841,0,NO,0%
C103074,0.8950981082265741,1,NO,0%
C103080,0.38313173160109654,0,YES,0%
C103082,0.3280762067473208,0,NO,0%
C103087,0.43263400117849554,0,NO,0%
C103091,0.7564534022581992,1,NO,0%
C103092,0.7513150728114719,1,NO,0%
C103094,0.5594771138683979,1,NO,0%
C103100,0.2932688565946082,0,NO,0%
C103104,0.7062341923525101,1,NO,0%
C103108,0.18187428278927215,0,NO,0%
C103111,0.3393487691067601,0,NO,0%
C103113,0.5705827620040945,1,NO,0%
C103114,0.6182350895330425,1,NO,0%
C103117,0.7782166835338556,1,NO,0%
C103118,0.3531522442180276,0,NO,0%
C103120,0.2882087392297753,0,NO,0%
C103122,0.3397155951514418,0,NO,0%
C103123,0.3535614863388382,0,NO,0%
C103124,0.6680870565507809,1,NO,0%
C103125,0.8442537692588246,1,NO,0%
C103126,0.20311569448558728,0,NO,0%
C103127,0.7246394241025741,1,NO,0%
C103129,0.48490508324029047,0,NO,0%
C103131,0.10077309985441234,0,NO,0%
C103141,0.7226761994228659,1,NO,0%
C103144,0.28103488949686856,0,NO,0%
C103146,0.5908911100263661,1,NO,0%
C103164,0.5857399005068745,1,NO,0%
C103171,0.5412036052809889,1,NO,0%
C103174,0.5894692464038673,1,NO,0%
C103182,0.3309923734774459,0,NO,0%
C103183,0.7494596136313747,1,NO,0%
C103209,0.316953370468804,0,NO,0%
C103213,0.536477984296931,1,NO,0%
C103215,0.3505174926042824,0,NO,0%
C103219,0.5560779276153185,1,NO,0%
C103221,0.2843637595655001,0,NO,0%
C103226,0.7962634268804185,1,NO,0%
C103229,0.7632961636875076,1,NO,0%
C103230,0.2735346228369044,0,NO,0%
C103231,0.23895555341932445,0,NO,0%
C103237,0.776203308984582,1,NO,0%
C103247,0.34429472042218773,0,NO,0%
C103250,0.6543630546263516,1,NO,0%
C103251,0.6563378714376535,1,NO,0%
C103253,0.4976375723987416,0,NO,0%
C103254,0.23516098424437007,0,NO,0%
C103264,0.09478535521448721,0,NO,0%
C103271,0.5228088232532521,1,NO,0%
C103274,0.2728836573893557,0,NO,0%
C103289,0.87063001471628,1,NO,0%
C103290,0.5189260794594468,1,NO,0%
C103293,0.816195576872522,1,NO,0%
C103295,0.1710229532799633,0,NO,0%
C103299,0.7006939526034641,1,NO,0%
C103304,0.2739545139848956,0,NO,0%
C103305,0.5409144527500013,1,NO,0%
C103310,0.35675947623208604,0,NO,0%
C103316,0.7179173703576878,1,NO,0%
C103323,0.5326953292157535,1,NO,0%
C103326,0.22421907531646365,0,NO,0%
C103329,0.5008559310968932,1,NO,0%
C103331,0.4047969783984538,0,NO,0%
C103340,0.6526875289929762,1,NO,0%
C103347,0.2848769690542916,0,NO,0%
C103349,0.39448962422247724,0,NO,0%
C103356,0.4237913849688687,0,NO,0%
C103359,0.48778462667016503,0,NO,0%
C103362,0.22553596475302318,0,NO,0%
C103367,0.6398106908639002,1,NO,0%
C103369,0.7646744687382117,1,NO,0%
C103373,0.6608591628006121,1,NO,0%
C103377,0.6390311430960626,1,NO,0%
C103381,0.26603993201568216,0,NO,0%
C103382,0.35239977992669574,0,NO,0%
C103387,0.7070807821465672,1,NO,0%
C103389,0.4909494338949182,0,NO,0%
C103390,0.6574771095527672,1,NO,0%
C103391,0.3343003194359481,0,NO,0%
C103396,0.8323332105585051,1,NO,0%
C103399,0.2393362870428314,0,NO,0%
C103406,0.6548338637160428,1,NO,0%
C103407,0.5316836599648967,1,NO,0%
C103410,0.6086168221584545,1,NO,0%
C103414,0.7749079033386211,1,NO,0%
C103422,0.6666320736349793,1,NO,0%
C103426,0.8372975740112225,1,NO,0%
C103427,0.46169652885378537,0,NO,0%
C103429,0.8182849853186066,1,NO,0%
C103432,0.43201772709688846,0,YES,0%
C103434,0.7730234429866351,1,NO,0%
C103435,0.6767063191279209,1,NO,0%
C103436,0.7139444077265463,1,NO,0%
C103444,0.9324423200391453,1,NO,0%
C103445,0.46165955071718406,0,NO,0%
C103446,0.45315003189021263,0,NO,0%
C103454,0.4270227513996317,0,NO,0%
C103462,0.6462591558728165,1,NO,0%
C103463,0.6071300852213335,1,NO,0%
C103464,0.6535798119065863,1,NO,0%
C103474,0.24368815994242432,0,NO,0%
C103479,0.4094992477132923,0,NO,0%
C103487,0.29164083439711164,0,NO,0%
C103503,0.5468700470020382,1,NO,0%
C103505,0.37809242869598525,0,NO,0%
C103507,0.5016786554485683,1,NO,0%
C103512,0.45286331578397315,0,NO,0%
C103522,0.8217513682947926,1,NO,0%
C103523,0.4565760358860796,0,YES,10%
C103525,0.616586015678544,1,NO,0%
C103526,0.4720228036220024,0,NO,0%
C103529,0.46723025778740007,0,NO,0%
C103539,0.8279743928804542,1,NO,0%
C103541,0.17617500779623016,0,NO,0%
C103546,0.23297808130298908,0,NO,0%
C103549,0.24247989347397586,0,NO,0%
C103551,0.6375430193939768,1,NO,0%
C103559,0.4585153633233994,0,NO,0%
C103560,0.8491788255622096,1,NO,0%
C103562,0.4259903552761331,0,YES,0%
C103563,0.5221304954514931,1,NO,0%
C103565,0.9007995622752659,1,NO,0%
C103566,0.4024970522089121,0,NO,0%
C103581,0.5464247448867628,1,NO,0%
C103584,0.7090970201316558,1,NO,0%
C103585,0.524611435673917,1,NO,0%
C103587,0.8412182496411338,1,NO,0%
C103588,0.5148395819912769,1,NO,0%
C103591,0.2180589280767228,0,NO,0%
C103592,0.8624838936723604,1,NO,0%
C103593,0.6458673657136385,1,NO,0%
C103596,0.2530074398298258,0,NO,0%
C103603,0.7911136886078741,1,NO,0%
C103604,0.848939694817202,1,NO,0%
C103611,0.43598339158066474,0,NO,0%
C103615,0.23658281324256328,0,NO,0%
C103618,0.6598323005001255,1,NO,0%
C103620,0.8312763018165513,1,NO,0%
C103623,0.3160650869619941,0,NO,0%
C103624,0.4830429419673095,0,NO,0%
C103628,0.7931828975940056,1,NO,0%
C103632,0.5292763522481533,1,NO,0%
C103636,0.254762522838049,0,NO,0%
C103640,0.13211032962268693,0,NO,0%
C103643,0.6423642899609444,1,NO,0%
C103644,0.16145733754961408,0,NO,0%
C103648,0.37954715423965696,0,NO,0%
C103664,0.6497708304430231,1,NO,0%
C103667,0.44441735845958674,0,NO,0%
C103670,0.2683210176039344,0,NO,0%
C103679,0.7779638015165786,1,NO,0%
C103680,0.0768257271306289,0,NO,0%
C103686,0.6717650030663734,1,NO,0%
C103689,0.9008516686423712,1,NO,0%
C103690,0.45702503867667565,0,NO,0%
C103692,0.8047162689169985,1,NO,0%
C103702,0.67379845288067,1,NO,0%
C103709,0.4984280798203791,0,NO,0%
C103711,0.276021611280111,0,NO,0%
C103712,0.6447109135497356,1,NO,0%
C103716,0.7235218893958332,1,NO,0%
C103726,0.5419334172584975,1,NO,0%
C103727,0.7533703844518027,1,NO,0%
C103728,0.5019973450194537,1,NO,0%
C103744,0.6165921018455464,1,NO,0%
C103745,0.45050868845715797,0,YES,0%
C103748,0.5620365539443519,1,NO,0%
C103749,0.5967833419101818,1,NO,0%
C103760,0.5579560487405536,1,NO,0%
C103762,0.49685168552096737,0,NO,0%
C103763,0.42950874763783264,0,NO,0%
C103766,0.5006244926056443,1,NO,0%
C103767,0.15723144130812472,0,NO,0%
C103769,0.22296506672689778,0,NO,0%
C103778,0.2829154379706947,0,NO,0%
C103787,0.22426302822225133,0,NO,0%
C103792,0.24095052124663408,0,NO,0%
C103796,0.7036978054805051,1,NO,0%
C103799,0.3586597543949413,0,NO,0%
C103810,0.1398329553007963,0,NO,0%
C103813,0.4129234601886796,0,NO,0%
C103814,0.8220619385511473,1,NO,0%
C103817,0.6237189521236979,1,NO,0%
C103820,0.40894912328064875,0,NO,0%
C103823,0.8533142824270619,1,NO,0%
C103825,0.7571071668104394,1,NO,0%
C103827,0.3441262445553545,0,YES,0%
C103828,0.8129077031352058,1,NO,0%
C103830,0.31075179896507793,0,NO,0%
C103835,0.2595533459729759,0,NO,0%
C103836,0.5612485576435018,1,NO,0%
C103838,0.5586086393777938,1,NO,0%
C103840,0.48444510892576076,0,NO,0%
C103847,0.1507261103610558,0,NO,0%
C103848,0.7448169292991861,1,NO,0%
C103860,0.366651169168123,0,NO,0%
C103862,0.5266361353247537,1,NO,0%
C103864,0.7934719861593819,1,NO,0%
C103869,0.4976923981069497,0,YES,10%
C103870,0.5406585114789424,1,NO,0%
C103871,0.2094340941999071,0,NO,0%
C103874,0.08501910361566926,0,NO,0%
C103875,0.24697256476048202,0,NO,0%
C103876,0.880793484449478,1,NO,0%
C103880,0.745971942637781,1,NO,0%
C103884,0.6215371992678205,1,NO,0%
C103887,0.296180044906612,0,NO,0%
C103897,0.2281595873848587,0,NO,0%
C103898,0.215824022297372,0,NO,0%
C103904,0.6280982814201269,1,NO,0%
C103906,0.4936108757663791,0,NO,0%
C103912,0.22410939572915956,0,NO,0%
C103918,0.5723166840069936,1,NO,0%
C103919,0.7334901903740605,1,NO,0%
C103920,0.13331417320243336,0,NO,0%
C103926,0.434606905739458,0,NO,0%
C103927,0.6028426810340525,1,NO,0%
C103929,0.40857256338775993,0,NO,0%
C103935,0.453485411401887,0,NO,0%
C103939,0.6260870958205695,1,NO,0%
C103946,0.6091287057015841,1,NO,0%
C103947,0.7502146411141338,1,NO,0%
C103953,0.32907967597773485,0,NO,0%
C103954,0.35154980715855305,0,NO,0%
C103955,0.4589606441636105,0,NO,0%
C103956,0.659397504592495,1,NO,0%
C103958,0.472858418670421,0,NO,0%
C103961,0.6152827306306621,1,NO,0%
C103968,0.5757845829193204,1,NO,0%
C103973,0.5597128388577642,1,NO,0%
C103980,0.2391038798131205,0,NO,0%
C103982,0.20091982043415724,0,NO,0%
C103983,0.7555559545827204,1,NO,0%
C103987,0.44255326264478606,0,NO,0%
C103988,0.5143307625698588,1,NO,0%
C103991,0.6517791003446908,1,NO,0%
C103996,0.5914606087854929,1,NO,0%
C103998,0.6366915860209179,1,NO,0%
C104001,0.83583044320312,1,NO,0%
C104003,0.8210103080933377,1,NO,0%
C104004,0.21240129856777004,0,NO,0%
C104005,0.25275080890598023,0,NO,0%
C104006,0.7360465530520345,1,NO,0%
C104014,0.43204604064925245,0,NO,0%
C104016,0.18642112139582304,0,NO,0%
C104018,0.5618672258700463,1,NO,0%
C104021,0.4196724331203863,0,NO,0%
C104022,0.7137632353054766,1,NO,0%
C104023,0.648595092389692,1,NO,0%
C104025,0.8879019400964007,1,NO,0%
C104028,0.5913620107654833,1,NO,0%
C104040,0.6492223834349236,1,NO,0%
C104046,0.128143958552026,0,NO,0%
C104050,0.38759673109166043,0,YES,10%
C104054,0.6409218604206692,1,NO,0%
C104057,0.6496098729130152,1,NO,0%
C104058,0.7407462106970458,1,NO,0%
C104062,0.6235071683592143,1,NO,0%
C104068,0.08004723012012492,0,NO,0%
C104088,0.5333066582770013,1,NO,0%
C104089,0.8701496000473385,1,NO,0%
C104090,0.8886957338153226,1,NO,0%
C104094,0.18966196614032807,0,NO,0%
C104098,0.7848105795319534,1,NO,0%
C104105,0.5637389623050643,1,NO,0%
C104107,0.6613451371451431,1,NO,0%
C104110,0.5511495854253997,1,NO,0%
C104113,0.28232441559709703,0,NO,0%
C104117,0.2701802466183328,0,NO,0%
C104118,0.7985225818633864,1,NO,0%
C104126,0.5902423514473791,1,NO,0%
C104130,0.8928675063277859,1,NO,0%
C104133,0.5321433400921102,1,NO,0%
C104136,0.5174195716204522,1,NO,0%
C104139,0.6396245230362628,1,NO,0%
C104141,0.445233934257908,0,NO,0%
C104144,0.3079693615834528,0,NO,0%
C104148,0.849299126359005,1,NO,0%
C104152,0.8825944838685249,1,NO,0%
C104162,0.7079518087697256,1,NO,0%
C104163,0.48813900813573524,0,NO,0%
C104169,0.7709722540557781,1,NO,0%
C104175,0.5554927292235784,1,NO,0%
C104179,0.515089338821038,1,NO,0%
C104181,0.428398872553624,0,NO,0%
C104182,0.5534926521044335,1,NO,0%
C104193,0.6389397779045929,1,NO,0%
C104204,0.34541229205327756,0,NO,0%
C104207,0.10978659054645046,0,NO,0%
C104208,0.36252829749959864,0,YES,0%
C104213,0.5201808670436242,1,NO,0%
C104225,0.15259242129252182,0,NO,0%
C104226,0.6562957270784057,1,NO,0%
C104230,0.35657315457544,0,NO,0%
C104235,0.342333478512298,0,NO,0%
C104238,0.16699690932131941,0,NO,0%
C104239,0.650072262795785,1,NO,0%
C104245,0.4696885643740989,0,YES,0%
C104247,0.6212368995627169,1,NO,0%
C104250,0.8007122565063942,1,NO,0%
C104253,0.3058279815440933,0,NO,0%
C104260,0.14070558957052967,0,NO,0%
C104262,0.55017990263097,1,NO,0%
C104264,0.7503601804357406,1,NO,0%
C104265,0.8311424497954374,1,NO,0%
C104268,0.19869514630014865,0,NO,0%
C104269,0.8023372214521217,1,NO,0%
C104281,0.8402867858873991,1,NO,0%
C104282,0.10538459485241987,0,NO,0%
C104283,0.15680025654516108,0,NO,0%
C104292,0.427259450925983,0,YES,0%
C104307,0.5377734319962395,1,NO,0%
C104313,0.28671672744267224,0,NO,0%
C104318,0.7804788594189751,1,NO,0%
C104322,0.3670987169729064,0,NO,0%
C104324,0.4813589008406255,0,YES,0%
C104333,0.8512504039445117,1,NO,0%
C104340,0.31018540413050544,0,NO,0%
C104343,0.3558205972519765,0,NO,0%
C104347,0.6283896566077354,1,NO,0%
C104350,0.3790133967566074,0,YES,0%
C104370,0.8747142195829258,1,NO,0%
C104382,0.26578762459529315,0,NO,0%
C104383,0.2547069151914231,0,NO,0%
C104387,0.08348722206148575,0,NO,0%
C104391,0.6530787751862246,1,NO,0%
C104393,0.6298866964066926,1,NO,0%
C104403,0.29275781269142376,0,NO,0%
C104407,0.25063274722471174,0,NO,0%
C104424,0.18469953409927845,0,NO,0%
C104427,0.5847550009139442,1,NO,0%
C104429,0.6513100327902334,1,NO,0%
C104436,0.8374093190806884,1,NO,0%
C104437,0.63501849125163,1,NO,0%
C104444,0.5705555812846544,1,NO,0%
C104447,0.7185659757063116,1,NO,0%
C104450,0.8096065313974883,1,NO,0%
C104452,0.5042552873281347,1,NO,0%
C104454,0.7648690484295221,1,NO,0%
C104455,0.1603394524377596,0,NO,0%
C104462,0.49973301259311625,0,NO,0%
C104464,0.43185311706246804,0,NO,0%
C104469,0.1480316010527014,0,NO,0%
C104474,0.8106730887084379,1,NO,0%
C104479,0.7067496611621712,1,NO,0%
C104482,0.32451048052338544,0,NO,0%
C104485,0.24776914243053555,0,NO,0%
C104491,0.8705766013089319,1,NO,0%
C104493,0.7510429046337999,1,NO,0%
C104494,0.1533395430617268,0,NO,0%
C104500,0.5482121717360119,1,NO,0%
C104506,0.3896322755044486,0,NO,0%
C104511,0.7400097477295419,1,NO,0%
C104513,0.5132013000522999,1,NO,0%
C104515,0.6908328324863815,1,NO,0%
C104522,0.35501788985825644,0,NO,0%
C104525,0.15758238935253643,0,NO,0%
C104526,0.36465193768028653,0,NO,0%
C104529,0.5250119592854307,1,NO,0%
C104530,0.7965119386167125,1,NO,0%
C104533,0.4310860668978729,0,NO,0%
C104534,0.27819759285596585,0,NO,0%
C104541,0.20795883517208286,0,NO,0%
C104543,0.6237613421596955,1,NO,0%
C104544,0.8576111271188513,1,NO,0%
C104545,0.5589922894954306,1,NO,0%
C104547,0.28629805244567635,0,NO,0%
C104554,0.49141971665336054,0,NO,0%
C104555,0.8855171230266428,1,NO,0%
C104564,0.31128689568620316,0,NO,0%
C104565,0.6899727172541382,1,NO,0%
C104567,0.8635050934317481,1,NO,0%
C104570,0.6934910625077726,1,NO,0%
C104575,0.22773218659694466,0,NO,0%
C104581,0.4403901673665347,0,NO,0%
C104582,0.2024879813145376,0,NO,0%
C104587,0.7331985022178138,1,NO,0%
C104588,0.5537195547274507,1,NO,0%
C104592,0.1118739236427468,0,NO,0%
C104600,0.48672980383835207,0,NO,0%
C104602,0.21917035606136842,0,NO,0%
C104611,0.4345854047507074,0,NO,0%
C104621,0.499615316828794,0,NO,0%
C104626,0.3430720003415159,0,YES,0%
C104628,0.3891849371437223,0,NO,0%
C104631,0.7413048601391317,1,NO,0%
C104634,0.7069583357370821,1,NO,0%
C104648,0.5994688636597901,1,NO,0%
C104673,0.6166767991448849,1,NO,0%
C104675,0.20295360310944272,0,NO,0%
C104676,0.35206081386951465,0,NO,0%
C104681,0.3764734049850934,0,NO,0%
C104689,0.4126809228723481,0,NO,0%
C104693,0.5144177128499389,1,NO,0%
C104697,0.5709395989051921,1,NO,0%
C104706,0.8217067726048619,1,NO,0%
C104712,0.7729932327230715,1,NO,0%
C104714,0.509180213582857,1,NO,0%
C104715,0.6224730173184726,1,NO,0%
C104720,0.8460811963712159,1,NO,0%
C104735,0.7761919578447686,1,NO,0%
C104737,0.6611694265956857,1,NO,0%
C104738,0.7038655719919473,1,NO,0%
C104743,0.5704610875183123,1,NO,0%
C104758,0.8733484922211104,1,NO,0%
C104759,0.10747026186520535,0,NO,0%
C104767,0.1836147596502395,0,NO,0%
C104770,0.5194028075152786,1,NO,0%
C104776,0.5295194867729105,1,NO,0%
C104785,0.3168510578175748,0,NO,0%
C104786,0.7885991586276112,1,NO,0%
C104787,0.48457929043992337,0,NO,0%
C104788,0.4414298583840647,0,NO,0%
C104790,0.7595311354442494,1,NO,0%
C104797,0.6868396830197778,1,NO,0%
C104805,0.6019092878213387,1,NO,0%
C104806,0.47517348977598417,0,NO,0%
C104809,0.3804454570978527,0,YES,10%
C104810,0.33439611170948036,0,NO,0%
C104813,0.29527335563711943,0,NO,0%
C104816,0.4800618036264599,0,NO,0%
C104821,0.366819906118588,0,NO,0%
C104828,0.10456152922779945,0,NO,0%
C104829,0.6905807670406076,1,NO,0%
C104833,0.19385479712895098,0,NO,0%
C104836,0.6387922620390586,1,NO,0%
C104837,0.711161685421147,1,NO,0%
C104839,0.6053015244262411,1,NO,0%
C104844,0.5398851388749268,1,NO,0%
C104849,0.3401982077711904,0,NO,0%
C104854,0.6756851327639092,1,NO,0%
C104861,0.6705778050555892,1,NO,0%
C104867,0.27196283030679147,0,NO,0%
C104868,0.6848490459083422,1,NO,0%
C104873,0.7262185225016959,1,NO,0%
C104875,0.4717971857664279,0,NO,0%
C104877,0.8911151537815156,1,NO,0%
C104883,0.7876680371590266,1,NO,0%
C104884,0.7544562196778015,1,NO,0%
C104895,0.2782992088893614,0,NO,0%
C104898,0.08385041360922575,0,NO,0%
C104902,0.4165084188099739,0,NO,0%
C104903,0.2640983305048007,0,NO,0%
C104906,0.5047181406067954,1,NO,0%
C104907,0.8348077459642415,1,NO,0%
C104908,0.12192351547813748,0,NO,0%
C104913,0.1390768987945499,0,NO,0%
C104914,0.7019863916567806,1,NO,0%
C104915,0.7161395326172485,1,NO,0%
C104916,0.5397479836470775,1,NO,0%
C104920,0.7239063698438808,1,NO,0%
C104921,0.34106667996841744,0,YES,10%
C104923,0.8774758655470123,1,NO,0%
C104929,0.6152209220171713,1,NO,0%
C104937,0.5271661750369208,1,NO,0%
C104954,0.2793080542368119,0,NO,0%
C104958,0.9375304520976613,1,NO,0%
C104959,0.29663870309180873,0,NO,0%
C104960,0.33368396302477427,0,YES,0%
C104962,0.6657614476340339,1,NO,0%
C104963,0.5654665335353692,1,NO,0%
C104966,0.11881500589419802,0,NO,0%
C104968,0.5588695964371114,1,NO,0%
C104969,0.7125724030126127,1,NO,0%
C104974,0.7157001674626339,1,NO,0%
C104982,0.5955166128386027,1,NO,0%
C104985,0.922112480794021,1,NO,0%
C104992,0.46133521158924984,0,YES,10%
C104999,0.6531678153482027,1,NO,0%
C105001,0.4604702739805272,0,NO,0%
C105003,0.6720970033990913,1,NO,0%
C105008,0.5213714567135979,1,NO,0%
C105009,0.20122119539449984,0,NO,0%
C105018,0.8159544197243267,1,NO,0%
C105019,0.582689273384999,1,NO,0%
C105020,0.3400093065930351,0,YES,10%
C105022,0.5409055122978246,1,NO,0%
C105026,0.35390825653026187,0,NO,0%
C105027,0.38581064902403994,0,NO,0%
C105030,0.7594248390683122,1,NO,0%
C105031,0.7419174612560624,1,NO,0%
C105034,0.6119842803256689,1,NO,0%
C105035,0.44481505535974675,0,YES,0%
C105048,0.23276928971201358,0,NO,0%
C105049,0.8575087974166571,1,NO,0%
C105055,0.21251118968393662,0,NO,0%
C105056,0.5631657228559724,1,NO,0%
C105060,0.7302162967402768,1,NO,0%
C105062,0.6081692078286409,1,NO,0%
C105070,0.6655702641973957,1,NO,0%
C105092,0.7935759102034602,1,NO,0%
C105104,0.6192134267290472,1,NO,0%
C105106,0.7286839592947376,1,NO,0%
C105108,0.3808833895503888,0,NO,0%
C105109,0.9271947168747522,1,NO,0%
C105111,0.4965104767398827,0,NO,0%
C105118,0.39711334534746984,0,NO,0%
C105120,0.7603150115375132,1,NO,0%
C105123,0.11708028018014917,0,NO,0%
C105126,0.8255313765001141,1,NO,0%
C105129,0.5849684310987564,1,NO,0%
C105132,0.42826859944666773,0,NO,0%
C105136,0.5942131089512257,1,NO,0%
C105138,0.7693984071991011,1,NO,0%
C105145,0.5403333132262258,1,NO,0%
C105151,0.7310805955620551,1,NO,0%
C105155,0.41504516124191726,0,NO,0%
C105168,0.556281377953162,1,NO,0%
C105170,0.7874069203596773,1,NO,0%
C105171,0.6852831855083579,1,NO,0%
C105176,0.8357057842686044,1,NO,0%
C105177,0.5530953215137472,1,NO,0%
C105179,0.6000727286087622,1,NO,0%
C105180,0.23668193979279883,0,NO,0%
C105187,0.6914622210147059,1,NO,0%
C105188,0.4772801448323276,0,NO,0%
C105192,0.502398150619151,1,NO,0%
C105198,0.3314634526192932,0,YES,0%
C105199,0.6597571927133022,1,NO,0%
C105201,0.5086018480543462,1,NO,0%
C105207,0.6454030752911121,1,NO,0%
C105210,0.6903578030465735,1,NO,0%
C105211,0.7332892868805595,1,NO,0%
C105213,0.49526091506980796,0,NO,0%
C105214,0.1822517972376824,0,NO,0%
C105233,0.524948087685591,1,NO,0%
C105234,0.504917455694973,1,NO,0%
C105238,0.6308522240784088,1,NO,0%
C105241,0.390259000463787,0,NO,0%
C105242,0.7313348166416814,1,NO,0%
C105245,0.5949042014899588,1,NO,0%
C105262,0.4532521489728774,0,NO,0%
C105270,0.8531041299499413,1,NO,0%
C105274,0.5480897395654586,1,NO,0%
C105275,0.10263729345815698,0,NO,0%
C105279,0.14049027965657387,0,NO,0%
C105282,0.4409778341903749,0,NO,0%
C105290,0.7633636716617312,1,NO,0%
C105295,0.7464979879068268,1,NO,0%
C105296,0.5139980069553607,1,NO,0%
C105312,0.42713665930193406,0,NO,0%
C105315,0.5606154638555235,1,NO,0%
C105318,0.14337002548004202,0,NO,0%
C105319,0.37812386258919745,0,NO,0%
C105323,0.8466184020830934,1,NO,0%
C105326,0.4824442325631478,0,NO,0%
C105332,0.5818942935661332,1,NO,0%
C105334,0.6646628232700164,1,NO,0%
C105335,0.5327971998761061,1,NO,0%
C105344,0.6877187707907455,1,NO,0%
C105347,0.40438562308248976,0,NO,0%
