CUSTOMER_ID,CHURNED_PROBABILITY,CHURN_LABEL,CLIENT_TO_CONTACT,DISCOUNT
C102566,0.3843865692615509,0,NO,0%
C102569,0.5725552439689636,1,NO,0%
C102570,0.4663475751876831,0,NO,0%
C102577,0.808242678642273,1,NO,0%
C102579,0.6233104467391968,1,NO,0%
C102582,0.4426957368850708,0,NO,0%
C102593,0.1758047491312027,0,NO,0%
C102595,0.7900737524032593,1,NO,0%
C102597,0.8413711786270142,1,NO,0%
C102600,0.14880597591400146,0,NO,0%
C102603,0.25823256373405457,0,NO,0%
C102607,0.26097434759140015,0,NO,0%
C102608,0.8174267411231995,1,NO,0%
C102610,0.7697781324386597,1,NO,0%
C102618,0.3775569796562195,0,NO,0%
C102627,0.20145457983016968,0,NO,0%
C102632,0.108072429895401,0,NO,0%
C102637,0.8122783303260803,1,NO,0%
C102640,0.49854156374931335,0,YES,0%
C102646,0.2182074934244156,0,NO,0%
C102648,0.684225857257843,1,NO,0%
C102650,0.7796545624732971,1,NO,0%
C102658,0.25045281648635864,0,NO,0%
C102660,0.2945566177368164,0,NO,0%
C102661,0.382004976272583,0,NO,0%
C102669,0.7710822820663452,1,NO,0%
C102675,0.8574764132499695,1,NO,0%
C102679,0.1255204826593399,0,NO,0%
C102695,0.25276634097099304,0,NO,0%
C102700,0.5574830770492554,1,NO,0%
C102701,0.7135702967643738,1,NO,0%
C102703,0.5799791812896729,1,NO,0%
C102712,0.21523909270763397,0,NO,0%
C102723,0.7858074307441711,1,NO,0%
C102724,0.5986950397491455,1,NO,0%
C102731,0.9239727258682251,1,NO,0%
C102737,0.8175888657569885,1,NO,0%
C102738,0.5062355995178223,1,NO,0%
C102742,0.9672557711601257,1,NO,0%
C102745,0.2921340763568878,0,NO,0%
C102761,0.02411067858338356,0,NO,0%
C102763,0.47488918900489807,0,YES,0%
C102764,0.5042816996574402,1,NO,0%
C102769,0.8422884345054626,1,NO,0%
C102777,0.6079588532447815,1,NO,0%
C102779,0.8570070862770081,1,NO,0%
C102788,0.8841987252235413,1,NO,0%
C102789,0.06033701449632645,0,NO,0%
C102806,0.24755339324474335,0,NO,0%
C102814,0.7407211065292358,1,NO,0%
C102815,0.1305740624666214,0,NO,0%
C102816,0.28254079818725586,0,NO,0%
C102820,0.1969110369682312,0,NO,0%
C102821,0.34572136402130127,0,NO,0%
C102823,0.14946167171001434,0,NO,0%
C102826,0.13650594651699066,0,NO,0%
C102828,0.4352418780326843,0,NO,0%
C102829,0.2008211314678192,0,NO,0%
C102830,0.4262315630912781,0,NO,0%
C102831,0.8434540033340454,1,NO,0%
C102832,0.21642445027828217,0,NO,0%
C102838,0.842237651348114,1,NO,0%
C102839,0.915247917175293,1,NO,0%
C102842,0.3105957508087158,0,NO,0%
C102845,0.26808643341064453,0,NO,0%
C102851,0.6337571740150452,1,NO,0%
C102853,0.39115026593208313,0,NO,0%
C102856,0.8990347385406494,1,NO,0%
C102862,0.2527534067630768,0,NO,0%
C102870,0.2577400803565979,0,NO,0%
C102875,0.4778127074241638,0,NO,0%
C102876,0.22252370417118073,0,NO,0%
C102882,0.7268070578575134,1,NO,0%
C102886,0.3821753263473511,0,YES,0%
C102887,0.26649412512779236,0,NO,0%
C102889,0.417468786239624,0,NO,0%
C102890,0.7637965679168701,1,NO,0%
C102891,0.3279162049293518,0,NO,0%
C102898,0.2897079885005951,0,NO,0%
C102903,0.42851945757865906,0,YES,0%
C102908,0.39115026593208313,0,NO,0%
C102911,0.8099094033241272,1,NO,0%
C102920,0.1063641607761383,0,NO,0%
C102936,0.4637437164783478,0,NO,0%
C102941,0.13108205795288086,0,NO,0%
C102943,0.6660084128379822,1,NO,0%
C102946,0.3274572193622589,0,NO,0%
C102949,0.3632107079029083,0,NO,0%
C102950,0.46377384662628174,0,NO,0%
C102959,0.21602582931518555,0,NO,0%
C102967,0.7937320470809937,1,NO,0%
C102972,0.17435432970523834,0,NO,0%
C102984,0.392264723777771,0,NO,0%
C102987,0.17823784053325653,0,NO,0%
C102993,0.3588879406452179,0,NO,0%
C102998,0.5347270369529724,1,NO,0%
C102999,0.8576513528823853,1,NO,0%
C103000,0.6169951558113098,1,NO,0%
C103002,0.2431941032409668,0,NO,0%
C103008,0.2396167814731598,0,NO,0%
C103009,0.28307104110717773,0,NO,0%
C103013,0.6187564134597778,1,NO,0%
C103015,0.0964776948094368,0,NO,0%
C103016,0.5765483379364014,1,NO,0%
C103017,0.5083959102630615,1,NO,0%
C103019,0.44833874702453613,0,NO,0%
C103020,0.6632410883903503,1,NO,0%
C103021,0.5437328219413757,1,NO,0%
C103033,0.234627366065979,0,NO,0%
C103045,0.10532216727733612,0,NO,0%
C103052,0.8993992805480957,1,NO,0%
C103060,0.40993770956993103,0,YES,0%
C103061,0.4326539635658264,0,NO,0%
C103071,0.21099868416786194,0,NO,0%
C103073,0.05704653263092041,0,NO,0%
C103074,0.846469521522522,1,NO,0%
C103080,0.44095250964164734,0,YES,0%
C103082,0.15141215920448303,0,NO,0%
C103087,0.5340669751167297,1,NO,0%
C103091,0.6541647911071777,1,NO,0%
C103092,0.5582970380783081,1,NO,0%
C103094,0.5866151452064514,1,NO,0%
C103100,0.2424362301826477,0,NO,0%
C103104,0.629276692867279,1,NO,0%
C103108,0.08960627019405365,0,NO,0%
C103111,0.13497287034988403,0,NO,0%
C103113,0.2742461860179901,0,NO,0%
C103114,0.3735569417476654,0,NO,0%
C103117,0.6410752534866333,1,NO,0%
C103118,0.7709503769874573,1,NO,0%
C103120,0.20285846292972565,0,NO,0%
C103122,0.0626477375626564,0,NO,0%
C103123,0.19093506038188934,0,NO,0%
C103124,0.6206709742546082,1,NO,0%
C103125,0.829046368598938,1,NO,0%
C103126,0.1283004879951477,0,NO,0%
C103127,0.5270915031433105,1,NO,0%
C103129,0.3455977439880371,0,NO,0%
C103131,0.14920984208583832,0,NO,0%
C103141,0.3657507002353668,0,NO,0%
C103144,0.22070246934890747,0,NO,0%
C103146,0.5438209176063538,1,NO,0%
C103164,0.843102216720581,1,NO,0%
C103171,0.5196516513824463,1,NO,0%
C103174,0.699254035949707,1,NO,0%
C103182,0.17851850390434265,0,NO,0%
C103183,0.647185206413269,1,NO,0%
C103209,0.17581196129322052,0,NO,0%
C103213,0.24311265349388123,0,NO,0%
C103215,0.39951950311660767,0,NO,0%
C103219,0.7796545624732971,1,NO,0%
C103221,0.11161307245492935,0,NO,0%
C103226,0.7504518628120422,1,NO,0%
C103229,0.33358603715896606,0,NO,0%
C103230,0.17658817768096924,0,NO,0%
C103231,0.249484121799469,0,NO,0%
C103237,0.8657286763191223,1,NO,0%
C103247,0.2151576578617096,0,NO,0%
C103250,0.9889527559280396,1,NO,0%
C103251,0.7695679664611816,1,NO,0%
C103253,0.5235884189605713,1,NO,0%
C103254,0.16750864684581757,0,NO,0%
C103264,0.13650594651699066,0,NO,0%
C103271,0.4465908110141754,0,NO,0%
C103274,0.18469828367233276,0,NO,0%
C103289,0.8371530175209045,1,NO,0%
C103290,0.4661473035812378,0,NO,0%
C103293,0.7232277989387512,1,NO,0%
C103295,0.06683465838432312,0,NO,0%
C103299,0.4880010783672333,0,YES,0%
C103304,0.14522379636764526,0,NO,0%
C103305,0.2935718894004822,0,NO,0%
C103310,0.024507414549589157,0,NO,0%
C103316,0.8041883111000061,1,NO,0%
C103323,0.7119258642196655,1,NO,0%
C103326,0.4249132573604584,0,NO,0%
C103329,0.4419192373752594,0,NO,0%
C103331,0.3393361568450928,0,NO,0%
C103340,0.606935441493988,1,NO,0%
C103347,0.23823170363903046,0,NO,0%
C103349,0.31648746132850647,0,NO,0%
C103356,0.5186353921890259,1,NO,0%
C103359,0.23170891404151917,0,NO,0%
C103362,0.183664932847023,0,NO,0%
C103367,0.558306872844696,1,NO,0%
C103369,0.8063110113143921,1,NO,0%
C103373,0.6483992338180542,1,NO,0%
C103377,0.4983431398868561,0,NO,0%
C103381,0.14658302068710327,0,NO,0%
C103382,0.1498667150735855,0,NO,0%
C103387,0.8251616954803467,1,NO,0%
C103389,0.32277193665504456,0,NO,0%
C103390,0.5001887679100037,1,NO,0%
C103391,0.5729594230651855,1,NO,0%
C103396,0.8071542978286743,1,NO,0%
C103399,0.1537030041217804,0,NO,0%
C103406,0.569638192653656,1,NO,0%
C103407,0.6214133501052856,1,NO,0%
C103410,0.3895982503890991,0,NO,0%
C103414,0.7305753231048584,1,NO,10%
C103422,0.45267415046691895,0,NO,0%
C103426,0.7962028980255127,1,NO,0%
C103427,0.45931199193000793,0,NO,0%
C103429,0.9391148686408997,1,NO,10%
C103432,0.39140447974205017,0,YES,0%
C103434,0.6733769178390503,1,NO,10%
C103435,0.8061835765838623,1,NO,0%
C103436,0.6852191090583801,1,NO,0%
C103444,0.7252236008644104,1,NO,0%
C103445,0.4622625410556793,0,NO,0%
C103446,0.35827353596687317,0,NO,0%
C103454,0.44388607144355774,0,NO,0%
C103462,0.532884418964386,1,NO,0%
C103463,0.8498836159706116,1,NO,0%
C103464,0.5825960040092468,1,NO,0%
C103474,0.052026018500328064,0,NO,0%
C103479,0.2576420307159424,0,NO,0%
C103487,0.2182074934244156,0,NO,0%
C103503,0.7118074893951416,1,NO,0%
C103505,0.4037626087665558,0,NO,0%
C103507,0.6536602973937988,1,NO,0%
C103512,0.24473901093006134,0,NO,0%
C103522,0.8078800439834595,1,NO,0%
C103523,0.6106258034706116,1,NO,10%
C103525,0.7040911316871643,1,NO,0%
C103526,0.45841532945632935,0,NO,0%
C103529,0.2503746747970581,0,NO,0%
C103539,0.7889915108680725,1,NO,0%
C103541,0.06915197521448135,0,NO,0%
C103546,0.3509422540664673,0,NO,0%
C103549,0.21228018403053284,0,NO,0%
C103551,0.22201406955718994,0,NO,0%
C103559,0.23541344702243805,0,NO,0%
C103560,0.935640275478363,1,NO,0%
C103562,0.4078536033630371,0,YES,0%
C103563,0.4733664393424988,0,NO,0%
C103565,0.8545427918434143,1,NO,0%
C103566,0.19950182735919952,0,NO,0%
C103581,0.24163804948329926,0,NO,0%
C103584,0.5493256449699402,1,NO,0%
C103585,0.6733232140541077,1,NO,0%
C103587,0.8624441027641296,1,NO,0%
C103588,0.34214267134666443,0,NO,0%
C103591,0.0743778645992279,0,NO,0%
C103592,0.8952208757400513,1,NO,0%
C103593,0.6830236911773682,1,NO,0%
C103596,0.06661707162857056,0,NO,0%
C103603,0.7449055910110474,1,NO,0%
C103604,0.5802516937255859,1,NO,0%
C103611,0.26863938570022583,0,NO,0%
C103615,0.21373461186885834,0,NO,0%
C103618,0.381477415561676,0,NO,0%
C103620,0.8847677707672119,1,NO,0%
C103623,0.27894648909568787,0,NO,0%
C103624,0.19239382445812225,0,NO,0%
C103628,0.4482048749923706,0,NO,0%
C103632,0.19476695358753204,0,NO,0%
C103636,0.2410055249929428,0,NO,0%
C103640,0.18596014380455017,0,NO,0%
C103643,0.4752752482891083,0,YES,0%
C103644,0.19934338331222534,0,NO,0%
C103648,0.28309619426727295,0,NO,0%
C103664,0.4789450764656067,0,NO,0%
C103667,0.2882136404514313,0,NO,0%
C103670,0.1683323085308075,0,NO,0%
C103679,0.715549647808075,1,NO,0%
C103680,0.05616408959031105,0,NO,0%
C103686,0.6390609741210938,1,NO,0%
C103689,0.8817684650421143,1,NO,0%
C103690,0.75966876745224,1,NO,0%
C103692,0.7498601675033569,1,NO,0%
C103702,0.4618505835533142,0,NO,0%
C103709,0.2762819826602936,0,NO,0%
C103711,0.2833668887615204,0,NO,0%
C103712,0.34087467193603516,0,NO,0%
C103716,0.7788865566253662,1,NO,0%
C103726,0.2577400803565979,0,NO,0%
C103727,0.838852047920227,1,NO,0%
C103728,0.9570395946502686,1,NO,0%
C103744,0.9888004064559937,1,NO,0%
C103745,0.6756669878959656,1,NO,0%
C103748,0.4133276641368866,0,NO,0%
C103749,0.676643431186676,1,NO,0%
C103760,0.7392448782920837,1,NO,0%
C103762,0.4387378394603729,0,NO,0%
C103763,0.3824319541454315,0,NO,0%
C103766,0.8098470568656921,1,NO,0%
C103767,0.18249115347862244,0,NO,0%
C103769,0.15572473406791687,0,NO,0%
C103778,0.1025991290807724,0,NO,0%
C103787,0.309741348028183,0,NO,0%
C103792,0.20008321106433868,0,NO,0%
C103796,0.9175633192062378,1,NO,0%
C103799,0.4965975880622864,0,NO,0%
C103810,0.24863600730895996,0,NO,0%
C103813,0.496203750371933,0,NO,0%
C103814,0.6164870858192444,1,NO,0%
C103817,0.5001769661903381,1,NO,0%
C103820,0.42285826802253723,0,NO,0%
C103823,0.5887216925621033,1,NO,0%
C103825,0.8498836159706116,1,NO,0%
C103827,0.5335239171981812,1,NO,0%
C103828,0.8767514824867249,1,NO,0%
C103830,0.0713229849934578,0,NO,0%
C103835,0.1297229528427124,0,NO,0%
C103836,0.2049892097711563,0,NO,0%
C103838,0.8693380355834961,1,NO,0%
C103840,0.5287421941757202,1,NO,0%
C103847,0.24176156520843506,0,NO,0%
C103848,0.2813641130924225,0,NO,0%
C103860,0.6063480973243713,1,NO,0%
C103862,0.7152694463729858,1,NO,0%
C103864,0.6179825067520142,1,NO,0%
C103869,0.5306302905082703,1,NO,10%
C103870,0.4242476522922516,0,NO,0%
C103871,0.3564261496067047,0,YES,0%
C103874,0.14385871589183807,0,NO,0%
C103875,0.4981911778450012,0,NO,0%
C103876,0.8672466278076172,1,NO,0%
C103880,0.6035581231117249,1,NO,0%
C103884,0.6298290491104126,1,NO,0%
C103887,0.1571567952632904,0,NO,0%
C103897,0.8537927865982056,1,NO,0%
C103898,0.47717908024787903,0,NO,0%
C103904,0.6032639145851135,1,NO,0%
C103906,0.383578896522522,0,NO,0%
C103912,0.1395973414182663,0,NO,0%
C103918,0.46987178921699524,0,NO,0%
C103919,0.8436340689659119,1,NO,0%
C103920,0.23659394681453705,0,NO,0%
C103926,0.375946968793869,0,NO,0%
C103927,0.5031655430793762,1,NO,0%
C103929,0.37089645862579346,0,NO,0%
C103935,0.7897839546203613,1,NO,0%
C103939,0.5306889414787292,1,NO,0%
C103946,0.317332923412323,0,NO,0%
C103947,0.5410221815109253,1,NO,0%
C103953,0.2902628183364868,0,NO,0%
C103954,0.4303147494792938,0,NO,0%
C103955,0.291136771440506,0,NO,0%
C103956,0.6492422819137573,1,NO,0%
C103958,0.20118306577205658,0,NO,0%
C103961,0.7554787993431091,1,NO,10%
C103968,0.7982752323150635,1,NO,0%
C103973,0.40251269936561584,0,YES,0%
C103980,0.08693081140518188,0,NO,0%
C103982,0.11558619141578674,0,NO,0%
C103983,0.8391731381416321,1,NO,0%
C103987,0.6306739449501038,1,NO,0%
C103988,0.31857773661613464,0,NO,0%
C103991,0.5407043099403381,1,NO,0%
C103996,0.6339980363845825,1,NO,0%
C103998,0.3374500274658203,0,YES,0%
C104001,0.8554338216781616,1,NO,0%
C104003,0.7543910145759583,1,NO,0%
C104004,0.13497287034988403,0,NO,0%
C104005,0.20955869555473328,0,NO,0%
C104006,0.8482188582420349,1,NO,0%
C104014,0.323024183511734,0,NO,0%
C104016,0.1007947251200676,0,NO,0%
C104018,0.7527189254760742,1,NO,0%
C104021,0.1916823387145996,0,NO,0%
C104022,0.5833326578140259,1,NO,0%
C104023,0.3664431571960449,0,NO,0%
C104025,0.8817684650421143,1,NO,0%
C104028,0.28934845328330994,0,NO,0%
C104040,0.42588651180267334,0,NO,0%
C104046,0.028668152168393135,0,NO,0%
C104050,0.3302597999572754,0,YES,10%
C104054,0.6357807517051697,1,NO,0%
C104057,0.4346804618835449,0,NO,0%
C104058,0.5864298343658447,1,NO,0%
C104062,0.7314411401748657,1,NO,0%
C104068,0.07586991041898727,0,NO,0%
C104088,0.7911115884780884,1,NO,0%
C104089,0.8960909843444824,1,NO,0%
C104090,0.8484237194061279,1,NO,0%
C104094,0.13355134427547455,0,NO,0%
C104098,0.7299975752830505,1,NO,0%
C104105,0.7739009261131287,1,NO,0%
C104107,0.8241033554077148,1,NO,0%
C104110,0.7081103324890137,1,NO,0%
C104113,0.4997275173664093,0,NO,0%
C104117,0.24899734556674957,0,NO,0%
C104118,0.7770657539367676,1,NO,0%
C104126,0.3052673041820526,0,NO,0%
C104130,0.9088805913925171,1,NO,0%
C104133,0.4133276641368866,0,YES,0%
C104136,0.551036536693573,1,NO,0%
C104139,0.49310919642448425,0,NO,0%
C104141,0.36947786808013916,0,NO,0%
C104144,0.27316322922706604,0,NO,0%
C104148,0.7430163025856018,1,NO,0%
C104152,0.9094580411911011,1,NO,0%
C104162,0.5219833254814148,1,NO,0%
C104163,0.4662400186061859,0,NO,0%
C104169,0.8448340892791748,1,NO,0%
C104175,0.6100587844848633,1,NO,0%
C104179,0.7031639814376831,1,NO,0%
C104181,0.5199906229972839,1,NO,0%
C104182,0.7602437138557434,1,NO,0%
C104193,0.9854979515075684,1,NO,0%
C104204,0.320515513420105,0,NO,0%
C104207,0.12343040853738785,0,NO,0%
C104208,0.8578787446022034,1,NO,0%
C104213,0.5238770842552185,1,NO,0%
C104225,0.1142207458615303,0,NO,0%
C104226,0.7840067744255066,1,NO,0%
C104230,0.3936540484428406,0,NO,0%
C104235,0.23006409406661987,0,NO,0%
C104238,0.13074886798858643,0,NO,0%
C104239,0.6100898385047913,1,NO,0%
C104245,0.1661853790283203,0,NO,0%
C104247,0.6317586302757263,1,NO,0%
C104250,0.7051106691360474,1,NO,0%
C104253,0.32299381494522095,0,NO,0%
C104260,0.35671883821487427,0,NO,0%
C104262,0.3649730086326599,0,YES,0%
C104264,0.27505579590797424,0,NO,0%
C104265,0.8852803707122803,1,NO,0%
C104268,0.2548762261867523,0,NO,0%
C104269,0.6955454349517822,1,NO,0%
C104281,0.7234929203987122,1,NO,0%
C104282,0.17993947863578796,0,NO,0%
C104283,0.7504905462265015,1,NO,0%
C104292,0.4037626087665558,0,YES,0%
C104307,0.5176703333854675,1,NO,0%
C104313,0.22050203382968903,0,NO,0%
C104318,0.6734209656715393,1,NO,0%
C104322,0.5029985308647156,1,NO,0%
C104324,0.5642582774162292,1,NO,0%
C104333,0.9025790095329285,1,NO,0%
C104340,0.34840717911720276,0,NO,0%
C104343,0.46399104595184326,0,NO,0%
C104347,0.5714661478996277,1,NO,0%
C104350,0.39152395725250244,0,YES,0%
C104370,0.7360487580299377,1,NO,0%
C104382,0.17381815612316132,0,NO,0%
C104383,0.154864102602005,0,NO,0%
C104387,0.13999539613723755,0,NO,0%
C104391,0.35661494731903076,0,YES,0%
C104393,0.799349308013916,1,NO,0%
C104403,0.13863131403923035,0,NO,0%
C104407,0.13074886798858643,0,NO,0%
C104424,0.14255394041538239,0,NO,0%
C104427,0.3906916677951813,0,NO,0%
C104429,0.9772080779075623,1,NO,0%
C104436,0.5993027091026306,1,NO,0%
C104437,0.4901149272918701,0,NO,0%
C104444,0.5291619300842285,1,NO,0%
C104447,0.5027649998664856,1,NO,0%
C104450,0.7651817798614502,1,NO,0%
C104452,0.36947786808013916,0,NO,0%
C104454,0.6469835638999939,1,NO,0%
C104455,0.15887004137039185,0,NO,0%
C104462,0.4152623414993286,0,NO,0%
C104464,0.5625262260437012,1,NO,0%
C104469,0.13108205795288086,0,NO,0%
C104474,0.7389869093894958,1,NO,0%
C104479,0.5161060690879822,1,NO,0%
C104482,0.19415566325187683,0,NO,0%
C104485,0.1687915176153183,0,NO,0%
C104491,0.8265760540962219,1,NO,0%
C104493,0.5113887190818787,1,NO,0%
C104494,0.2897155284881592,0,NO,0%
C104500,0.6387850046157837,1,NO,0%
C104506,0.3202005922794342,0,NO,0%
C104511,0.5179170966148376,1,NO,0%
C104513,0.6857998371124268,1,NO,0%
C104515,0.9584287405014038,1,NO,0%
C104522,0.20958103239536285,0,NO,0%
C104525,0.06506501138210297,0,NO,0%
C104526,0.3246113955974579,0,NO,0%
C104529,0.4698655307292938,0,NO,0%
C104530,0.587824821472168,1,NO,0%
C104533,0.5168169140815735,1,NO,0%
C104534,0.18302099406719208,0,NO,0%
C104541,0.13049420714378357,0,NO,0%
C104543,0.5408894419670105,1,NO,0%
C104544,0.5410221815109253,1,NO,0%
C104545,0.5679789185523987,1,NO,0%
C104547,0.07436494529247284,0,NO,0%
C104554,0.23358023166656494,0,NO,0%
C104555,0.9056957364082336,1,NO,0%
C104564,0.249484121799469,0,NO,0%
C104565,0.9214165806770325,1,NO,0%
C104567,0.8987758159637451,1,NO,0%
C104570,0.7498692870140076,1,NO,0%
C104575,0.14525534212589264,0,NO,0%
C104581,0.3645009398460388,0,NO,0%
C104582,0.2846421003341675,0,NO,0%
C104587,0.733631432056427,1,NO,0%
C104588,0.5166177153587341,1,NO,0%
C104592,0.13152199983596802,0,NO,0%
C104600,0.38908886909484863,0,NO,0%
C104602,0.2103480100631714,0,NO,0%
C104611,0.3648759722709656,0,NO,0%
C104621,0.5392277240753174,1,NO,0%
C104626,0.1279004067182541,0,NO,0%
C104628,0.5857921242713928,1,NO,0%
C104631,0.6881452798843384,1,NO,0%
C104634,0.5084899067878723,1,NO,0%
C104648,0.48245206475257874,0,NO,0%
C104673,0.7324121594429016,1,NO,0%
C104675,0.3673125207424164,0,NO,0%
C104676,0.30439454317092896,0,NO,0%
C104681,0.43775323033332825,0,NO,0%
C104689,0.35518261790275574,0,NO,0%
C104693,0.798060953617096,1,NO,0%
C104697,0.2473352700471878,0,NO,0%
C104706,0.7552672028541565,1,NO,0%
C104712,0.4293963313102722,0,YES,10%
C104714,0.1945241093635559,0,NO,0%
C104715,0.49667179584503174,0,NO,0%
C104720,0.8856827020645142,1,NO,0%
C104735,0.9103726744651794,1,NO,0%
C104737,0.7976244688034058,1,NO,0%
C104738,0.8863109350204468,1,NO,0%
C104743,0.8412635922431946,1,NO,0%
C104758,0.9222064018249512,1,NO,0%
C104759,0.4419293701648712,0,NO,0%
C104767,0.18371045589447021,0,NO,0%
C104770,0.583159863948822,1,NO,0%
C104776,0.3965757489204407,0,NO,0%
C104785,0.04002729058265686,0,NO,0%
C104786,0.9489631056785583,1,NO,0%
C104787,0.42285826802253723,0,NO,0%
C104788,0.5591984987258911,1,NO,0%
C104790,0.7334668040275574,1,NO,0%
C104797,0.8353505730628967,1,NO,0%
C104805,0.6563007831573486,1,NO,0%
C104806,0.450629860162735,0,NO,0%
C104809,0.2583274841308594,0,NO,10%
C104810,0.7527281045913696,1,NO,0%
C104813,0.33222496509552,0,NO,0%
C104816,0.5782973766326904,1,NO,0%
C104821,0.4037626087665558,0,NO,0%
C104828,0.1608041226863861,0,NO,0%
C104829,0.8191693425178528,1,NO,0%
C104833,0.07208097726106644,0,NO,0%
C104836,0.42851945757865906,0,NO,0%
C104837,0.9428215622901917,1,NO,0%
C104839,0.5663731098175049,1,NO,0%
C104844,0.4544045031070709,0,NO,0%
C104849,0.21599148213863373,0,NO,0%
C104854,0.8652350902557373,1,NO,0%
C104861,0.7906025648117065,1,NO,0%
C104867,0.1791202276945114,0,NO,0%
C104868,0.6728043556213379,1,NO,0%
C104873,0.5931735038757324,1,NO,0%
C104875,0.2526800334453583,0,NO,0%
C104877,0.7502744197845459,1,NO,0%
C104883,0.6405097842216492,1,NO,0%
C104884,0.5816618204116821,1,NO,0%
C104895,0.13418006896972656,0,NO,0%
C104898,0.09837784618139267,0,NO,0%
C104902,0.4689314663410187,0,NO,0%
C104903,0.21602582931518555,0,NO,0%
C104906,0.5008106231689453,1,NO,0%
C104907,0.7637549638748169,1,NO,0%
C104908,0.10549435019493103,0,NO,0%
C104913,0.12218593806028366,0,NO,0%
C104914,0.6913503408432007,1,NO,0%
C104915,0.5676161050796509,1,NO,0%
C104916,0.6543297171592712,1,NO,0%
C104920,0.37962809205055237,0,NO,0%
C104921,0.456993967294693,0,YES,10%
C104923,0.8060110807418823,1,NO,0%
C104929,0.640680730342865,1,NO,0%
C104937,0.7925233244895935,1,NO,0%
C104954,0.11073260754346848,0,NO,0%
C104958,0.745692253112793,1,NO,0%
C104959,0.16638068854808807,0,NO,0%
C104960,0.4388122856616974,0,YES,0%
C104962,0.8211514949798584,1,NO,0%
C104963,0.4838583171367645,0,YES,0%
C104966,0.18199799954891205,0,NO,0%
C104968,0.6384602785110474,1,NO,0%
C104969,0.5289240479469299,1,NO,0%
C104974,0.38998034596443176,0,NO,0%
C104982,0.5675118565559387,1,NO,0%
C104985,0.995904266834259,1,NO,0%
C104992,0.2787071168422699,0,NO,10%
C104999,0.7938024997711182,1,NO,0%
C105001,0.3603527843952179,0,NO,0%
C105003,0.6207271814346313,1,NO,0%
C105008,0.2800070643424988,0,NO,0%
C105009,0.09773732721805573,0,NO,0%
C105018,0.7487645149230957,1,NO,0%
C105019,0.28972741961479187,0,NO,0%
C105020,0.5064278841018677,1,NO,10%
C105022,0.3778902590274811,0,NO,0%
C105026,0.21994446218013763,0,NO,0%
C105027,0.1931842863559723,0,NO,0%
C105030,0.838852047920227,1,NO,0%
C105031,0.7044963240623474,1,NO,0%
C105034,0.5447904467582703,1,NO,0%
C105035,0.36601167917251587,0,YES,0%
C105048,0.30761298537254333,0,YES,0%
C105049,0.7778923511505127,1,NO,0%
C105055,0.15525846183300018,0,NO,0%
C105056,0.4145689308643341,0,NO,0%
C105060,0.6780094504356384,1,NO,0%
C105062,0.34606999158859253,0,NO,0%
C105070,0.2988656759262085,0,NO,0%
C105092,0.7072080373764038,1,NO,0%
C105104,0.3335527181625366,0,NO,0%
C105106,0.4742569625377655,0,NO,0%
C105108,0.5291619300842285,1,NO,0%
C105109,0.841665506362915,1,NO,0%
C105111,0.4333100914955139,0,NO,0%
C105118,0.5770477652549744,1,NO,0%
C105120,0.49779650568962097,0,NO,0%
C105123,0.08387325704097748,0,NO,0%
C105126,0.7588953375816345,1,NO,0%
C105129,0.5017220973968506,1,NO,0%
C105132,0.2928176820278168,0,NO,0%
C105136,0.6912421584129333,1,NO,0%
C105138,0.7289867401123047,1,NO,0%
C105145,0.45989641547203064,0,NO,0%
C105151,0.43430688977241516,0,NO,0%
C105155,0.18382638692855835,0,NO,0%
C105168,0.658883273601532,1,NO,0%
C105170,0.5988618731498718,1,NO,0%
C105171,0.5142337083816528,1,NO,0%
C105176,0.8234720230102539,1,NO,0%
C105177,0.7787192463874817,1,NO,0%
C105179,0.291816383600235,0,NO,0%
C105180,0.20484384894371033,0,NO,0%
C105187,0.8498836159706116,1,NO,0%
C105188,0.16838514804840088,0,NO,0%
C105192,0.6188278794288635,1,NO,0%
C105198,0.4385414719581604,0,YES,0%
C105199,0.6844686269760132,1,NO,0%
C105201,0.28477174043655396,0,NO,0%
C105207,0.5236336588859558,1,NO,0%
C105210,0.8038275241851807,1,NO,0%
C105211,0.6280853748321533,1,NO,0%
C105213,0.7624526023864746,1,NO,0%
C105214,0.4419293701648712,0,NO,0%
C105233,0.8312497735023499,1,NO,0%
C105234,0.28650858998298645,0,NO,0%
C105238,0.7001218199729919,1,NO,0%
C105241,0.6387850046157837,1,NO,0%
C105242,0.6698658466339111,1,NO,0%
C105245,0.38279643654823303,0,NO,0%
C105262,0.5458914637565613,1,NO,0%
C105270,0.9949190020561218,1,NO,0%
C105274,0.32326269149780273,0,NO,0%
C105275,0.09594298154115677,0,NO,0%
C105279,0.20710693299770355,0,NO,0%
C105282,0.965495228767395,1,NO,0%
C105290,0.8276786804199219,1,NO,0%
C105295,0.7968899011611938,1,NO,0%
C105296,0.235297292470932,0,NO,0%
C105312,0.3650973439216614,0,NO,0%
C105315,0.4573884606361389,0,YES,0%
C105318,0.08114395290613174,0,NO,0%
C105319,0.24392357468605042,0,NO,0%
C105323,0.764948308467865,1,NO,0%
C105326,0.27135688066482544,0,NO,0%
C105332,0.6216611862182617,1,NO,0%
C105334,0.6778753399848938,1,NO,0%
C105335,0.9769355058670044,1,NO,0%
C105344,0.6882978677749634,1,NO,0%
C105347,0.7008827924728394,1,NO,0%
